indiv_num,hplus,rgi,datdeb_m,datdeb,salred_lowess,sexe,age,ancentr,dep,dimanc,horaic,maisoc,pnai28,samedc,zus,nivet,empnbh,paiperc,paimerc,datdeb_q,naf10,etranger,urban,in_tepa,married
440651,,6,2008m2,25feb2008,1245.7964,1,21,1,39,3,1,3,10,3,0,43,35,1,1,2008q1,FZ,1,1,1,0
440676,,2,2007m7,02jul2007,1659.4874,1,38,180,93,3,1,3,10,3,0,43,40,1,1,2007q3,FZ,1,1,1,1
440676,,3,2007m10,01oct2007,1682.5219,1,39,180,93,3,1,3,10,3,0,43,40,1,1,2007q4,FZ,1,1,1,1
440676,,4,2007m12,31dec2007,1697.5822,1,39,192,93,3,1,3,10,3,0,43,24,1,1,2008q1,FZ,1,1,1,1
440676,,5,2008m3,31mar2008,1720.84,1,39,192,93,3,1,3,10,3,0,43,40,1,1,2008q2,FZ,1,1,1,1
440678,,1,2007m4,02apr2007,1681.9402,1,41,288,93,2,2,3,10,2,0,52,40,1,1,2007q2,GI,1,1,1,0
440678,,3,2007m10,01oct2007,1704.1864,1,42,288,93,2,2,3,10,2,0,52,35,1,1,2007q4,GI,1,1,1,0
440678,,5,2008m3,31mar2008,1727.1605,1,42,300,93,2,2,3,10,2,0,52,35,1,1,2008q2,GI,1,1,1,0
440683,,1,2007m4,02apr2007,1450.3018,0,39,192,93,3,1,3,32,3,0,71,38.5,4,4,2007q2,BE,3,1,1,1
440683,,2,2007m7,02jul2007,1469.7438,0,39,192,93,3,1,3,32,3,0,71,38.5,4,4,2007q3,BE,3,1,1,1
440683,,3,2007m10,01oct2007,1490.0317,0,40,192,93,3,1,3,32,3,0,71,38.5,4,4,2007q4,BE,3,1,1,1
440683,,4,2007m12,31dec2007,1503.6821,0,40,204,93,3,1,3,32,3,0,71,21,4,4,2008q1,BE,3,1,1,1
440683,,5,2008m3,31mar2008,1523.7372,0,40,204,93,3,1,3,32,3,0,71,38.5,4,4,2008q2,BE,3,1,1,1
440684,,1,2007m4,02apr2007,1637.922,1,40,228,93,3,1,3,32,3,0,72,3,4,4,2007q2,FZ,3,1,1,1
440684,,2,2007m7,02jul2007,1659.4874,1,41,228,93,3,1,3,32,3,0,72,35,4,4,2007q3,FZ,3,1,1,1
440684,,4,2007m12,31dec2007,1697.5822,1,41,240,93,3,1,3,32,3,0,72,21,4,4,2008q1,FZ,3,1,1,1
440684,,5,2008m3,31mar2008,1720.84,1,41,240,93,3,1,3,32,3,0,72,35,4,4,2008q2,FZ,3,1,1,1
440686,,1,2007m4,02apr2007,1862.3362,1,63,204,93,3,1,3,32,3,0,72,39,4,4,2007q2,FZ,3,1,1,1
440686,,2,2007m7,02jul2007,1831.2638,1,64,204,93,3,1,3,32,3,0,72,35,4,4,2007q3,FZ,3,1,1,1
440686,,3,2007m10,01oct2007,1793.3573,1,64,204,93,3,1,3,32,3,0,72,39,4,4,2007q4,FZ,3,1,1,1
440686,,4,2007m12,31dec2007,1774.9072,1,64,216,93,3,1,3,32,3,0,72,23,4,4,2008q1,FZ,3,1,1,1
440686,,5,2008m3,31mar2008,1760.223,1,64,216,93,3,1,3,32,3,0,72,39,4,4,2008q2,FZ,3,1,1,1
440690,,1,2007m4,02apr2007,1728.891,0,56,204,93,3,1,3,10,3,0,52,45,1,1,2007q2,MN,1,1,1,1
440690,,2,2007m7,02jul2007,1712.9783,0,56,204,93,3,1,3,10,3,0,52,45,1,1,2007q3,MN,1,1,1,1
440690,,3,2007m10,01oct2007,1685.6729,0,56,204,93,3,1,3,10,3,0,52,45,1,1,2007q4,MN,1,1,1,1
440690,,4,2007m12,31dec2007,1665.5858,0,56,216,93,3,1,3,10,3,0,52,36,1,1,2008q1,MN,1,1,1,1
440690,,5,2008m3,31mar2008,1650.8368,0,57,216,93,3,1,3,10,3,0,52,45,1,1,2008q2,MN,1,1,1,1
440693,,2,2007m7,02jul2007,2403.9124,0,33,96,93,3,1,3,10,2,0,22,38,6,1,2007q3,KZ,1,1,1,1
440693,,3,2007m10,01oct2007,2383.8386,0,33,96,93,3,1,3,10,2,0,22,39,6,1,2007q4,KZ,1,1,1,1
440693,,5,2008m3,31mar2008,2354.637,0,33,108,93,3,1,3,10,2,0,22,39,6,1,2008q2,KZ,1,1,1,1
440694,,2,2007m7,02jul2007,2516.427,1,35,39,93,3,1,2,10,3,0,32,50,1,6,2007q3,FZ,1,1,1,1
440694,,3,2007m10,01oct2007,2490.2471,1,35,42,93,3,1,2,10,3,0,32,50,1,6,2007q4,FZ,1,1,1,1
440694,,4,2007m12,31dec2007,2447.2095,1,35,45,93,3,1,2,10,3,0,32,40,1,6,2008q1,FZ,1,1,1,1
440694,,5,2008m3,31mar2008,2406.2783,1,36,48,93,3,1,2,10,3,0,32,50,1,6,2008q2,FZ,1,1,1,1
440735,,1,2007m5,07may2007,4438.8853,1,57,432,76,3,1,1,10,2,0,22,40,1,1,2007q2,GI,1,1,1,1
440735,,2,2007m8,06aug2007,4551.9941,1,58,432,76,3,1,1,10,2,0,22,45,1,1,2007q3,GI,1,1,1,1
440735,,3,2007m11,05nov2007,4652.0356,1,58,432,76,3,1,1,10,2,0,22,45,1,1,2007q4,GI,1,1,1,1
440735,,4,2008m2,04feb2008,4744.6245,1,58,444,76,3,1,1,10,2,0,22,45,1,1,2008q1,GI,1,1,1,1
440742,35,1,2007m5,07may2007,1964.329,1,54,168,76,1,1,3,10,1,0,72,35,1,1,2007q2,GI,1,1,1,1
440742,,3,2007m11,05nov2007,2129.0464,1,55,168,76,1,1,3,10,1,0,72,40,1,1,2007q4,GI,1,1,1,1
440742,,4,2008m2,04feb2008,2140.3411,1,55,180,76,1,1,3,10,1,0,72,40,1,1,2008q1,GI,1,1,1,1
440742,,5,2008m5,05may2008,2153.2227,1,55,180,76,1,1,3,10,1,0,72,33,1,1,2008q2,GI,1,1,1,1
440742,,6,2008m8,04aug2008,2159.9224,1,56,180,76,1,1,3,10,1,0,72,40,1,1,2008q3,GI,1,1,1,1
440745,,1,2007m5,07may2007,2028.6417,1,33,10,76,3,1,1,10,1,0,32,36,1,1,2007q2,GI,1,1,1,1
440745,,2,2007m8,06aug2007,1604.0599,1,33,13,76,3,1,1,10,1,0,32,60,1,1,2007q3,GI,1,1,1,1
440745,,3,2007m11,05nov2007,1596.5404,1,34,16,76,3,1,1,10,1,0,32,60,1,1,2007q4,GI,1,1,1,1
440745,,4,2008m2,04feb2008,1595.1071,1,34,19,76,3,1,1,10,1,0,32,60,1,1,2008q1,GI,1,1,1,1
440745,,6,2008m8,04aug2008,1805.4904,1,34,25,76,3,1,1,10,1,0,32,45,1,1,2008q3,GI,1,1,1,1
440746,,1,2007m5,07may2007,1594.777,1,26,44,76,3,3,3,10,3,0,52,30,1,1,2007q2,GI,1,1,1,1
440746,,2,2007m8,06aug2007,1602.2227,1,26,47,76,3,3,3,10,3,0,52,50,1,1,2007q3,GI,1,1,1,1
440746,,3,2007m11,05nov2007,1602.2374,1,26,50,76,3,3,3,10,3,0,52,50,1,1,2007q4,GI,1,1,1,1
440746,,5,2008m5,05may2008,1614.1327,1,27,56,76,3,3,3,10,3,0,52,40,1,1,2008q2,GI,1,1,1,1
440746,,6,2008m8,04aug2008,1623.2134,1,27,59,76,3,1,3,10,2,0,52,56,1,1,2008q3,GI,1,1,1,1
440747,,2,2007m8,06aug2007,,0,22,25,76,3,3,3,10,1,0,31,37,1,1,2007q3,KZ,1,1,1,1
440747,,3,2007m11,05nov2007,,0,23,28,76,3,3,3,10,1,0,31,37,1,1,2007q4,KZ,1,1,1,1
440747,,5,2008m5,05may2008,1354.6453,0,23,34,76,3,3,3,10,1,0,31,28,1,1,2008q2,KZ,1,1,1,1
440747,,6,2008m8,04aug2008,1345.1621,0,23,37,76,3,3,3,10,1,0,31,42.3,1,1,2008q3,KZ,1,1,1,1
440752,,1,2007m5,07may2007,1649.2445,0,46,192,76,3,1,3,10,3,0,52,29,1,1,2007q2,LZ,1,1,1,0
440752,,2,2007m8,06aug2007,1657.9069,0,46,192,76,3,1,3,10,3,0,52,37,1,1,2007q3,LZ,1,1,1,0
440752,,3,2007m11,05nov2007,1664.6997,0,46,192,76,3,1,3,10,3,0,52,15,1,1,2007q4,LZ,1,1,1,0
440752,,4,2008m2,04feb2008,1669.9741,0,46,204,76,3,1,3,10,3,0,52,37,1,1,2008q1,LZ,1,1,1,0
440752,,5,2008m5,05may2008,1676.2845,0,46,204,76,3,1,3,10,3,0,52,37,1,1,2008q2,LZ,1,1,1,0
440752,,6,2008m8,04aug2008,1684.1516,0,47,204,76,3,1,3,10,3,0,52,37,1,1,2008q3,LZ,1,1,1,0
440753,,1,2007m5,07may2007,1684.1678,1,43,56,76,3,1,3,10,3,0,52,30,1,1,2007q2,GI,1,1,1,0
440753,,2,2007m8,06aug2007,1695.4777,1,43,59,76,3,1,3,10,3,0,52,37,1,1,2007q3,GI,1,1,1,0
440753,40,3,2007m11,05nov2007,1708.4222,1,43,62,76,3,1,3,10,3,0,52,37,1,1,2007q4,GI,1,1,1,0
440753,,4,2008m2,04feb2008,1722.2001,1,43,65,76,3,1,3,10,3,0,52,37,1,1,2008q1,BE,1,1,1,0
440753,,6,2008m8,04aug2008,1745.8278,1,44,71,76,3,1,3,10,3,0,52,37,1,1,2008q3,BE,1,1,1,0
440769,,1,2007m5,07may2007,1644.5599,0,46,336,76,3,1,3,14,3,0,52,40,7,7,2007q2,GI,2,1,1,1
440769,30,2,2007m8,06aug2007,1650.9377,0,46,336,76,3,1,3,14,3,0,52,37,7,7,2007q3,GI,2,1,1,1
440769,25,3,2007m11,05nov2007,1656.5486,0,46,336,76,3,1,3,14,3,0,52,37,7,7,2007q4,GI,2,1,1,1
440769,30,4,2008m2,04feb2008,1658.7018,0,47,348,76,3,1,3,14,3,0,52,37,7,7,2008q1,GI,2,1,1,1
440770,,1,2007m5,07may2007,2147.1414,1,55,264,76,3,1,3,14,1,0,51,30,7,7,2007q2,BE,1,1,1,1
440770,35,2,2007m8,06aug2007,2175.7605,1,55,264,76,3,1,3,14,1,0,51,45,7,7,2007q3,BE,1,1,1,1
440770,,3,2007m11,05nov2007,2204.9685,1,55,264,76,3,1,3,14,1,0,51,45,7,7,2007q4,BE,1,1,1,1
440770,35,4,2008m2,04feb2008,2233.946,1,56,276,76,3,1,3,14,1,0,51,50,7,7,2008q1,BE,1,1,1,1
440772,,5,2008m5,05may2008,,0,22,,76,3,1,3,10,3,0,21,28,7,7,2008q2,GI,1,1,1,1
440777,,1,2007m5,07may2007,1981.9248,1,49,324,76,3,3,3,10,3,0,52,36,1,1,2007q2,BE,1,1,1,1
440777,,2,2007m8,06aug2007,2002.9211,1,49,324,76,3,3,3,10,3,0,52,42,1,1,2007q3,BE,1,1,1,1
440777,,3,2007m11,05nov2007,2026.3379,1,49,324,76,3,3,3,10,3,0,52,42,1,1,2007q4,BE,1,1,1,1
440777,,4,2008m2,04feb2008,2040.7307,1,49,336,76,3,3,3,10,3,0,52,42,1,1,2008q1,BE,1,1,1,1
440777,,5,2008m5,05may2008,2043.8041,1,50,336,76,3,3,3,10,3,0,52,24,1,1,2008q2,BE,1,1,1,1
440779,,1,2007m5,07may2007,2145.7456,1,56,420,76,3,1,3,10,2,0,41,40,1,1,2007q2,GI,1,1,1,1
440782,,3,2007m11,05nov2007,1602.2374,1,26,84,76,1,2,3,10,1,0,43,35,1,1,2007q4,GI,1,1,1,1
440782,,4,2008m2,04feb2008,1604.6034,1,27,96,76,1,2,3,10,1,0,43,35,1,1,2008q1,GI,1,1,1,1
440782,,5,2008m5,05may2008,1614.1327,1,27,96,76,1,2,3,10,1,0,43,35,1,1,2008q2,GI,1,1,1,1
440914,,1,2006m7,24jul2006,1504.6127,1,29,72,47,3,1,3,10,1,0,42,45,1,1,2006q3,GI,1,1,1,0
440915,,3,2007m1,22jan2007,1926.6873,1,48,96,47,3,1,2,10,3,0,43,50,1,1,2007q1,MN,1,1,1,1
440915,,4,2007m4,23apr2007,1954.4485,1,48,96,47,3,1,2,10,3,0,43,45,1,1,2007q2,MN,1,1,1,1
440915,,6,2007m10,22oct2007,2012.1155,1,49,96,47,3,1,2,10,3,0,43,50,1,1,2007q4,MN,1,1,1,1
440916,,3,2007m1,22jan2007,,0,41,8,47,2,1,1,10,3,0,21,60,1,1,2007q1,MN,1,1,1,1
440916,,4,2007m4,23apr2007,,0,41,11,47,2,1,1,10,3,0,21,50,1,1,2007q2,MN,1,1,1,1
440916,,5,2007m7,23jul2007,,0,41,14,47,2,1,1,10,3,0,21,55,1,1,2007q3,MN,1,1,1,1
440916,,6,2007m10,22oct2007,2729.9124,0,42,17,47,2,1,1,10,3,0,21,65,1,1,2007q4,MN,1,1,1,1
440917,,2,2006m10,23oct2006,1902.1985,1,51,96,47,3,3,3,10,3,0,52,45,1,1,2006q4,GI,1,1,1,1
440917,,3,2007m4,23apr2007,1954.4485,1,51,108,47,3,3,3,10,3,0,52,45,1,1,2007q2,GI,1,1,1,1
440917,,4,2007m7,23jul2007,1984.3733,1,52,108,47,3,3,3,10,3,0,52,45,1,1,2007q3,GI,1,1,1,1
440917,,5,2007m10,22oct2007,2012.1155,1,52,108,47,3,3,3,10,3,0,52,45,1,1,2007q4,GI,1,1,1,1
441062,43,1,2007m4,02apr2007,1497.786,0,43,19,93,3,1,3,10,3,0,33,35,1,1,2007q2,GI,1,1,1,1
441062,,2,2007m7,02jul2007,1701.2001,0,44,22,93,3,1,3,10,3,0,33,35,1,1,2007q3,GI,1,1,1,1
441062,43,3,2007m10,01oct2007,1717.2307,0,44,25,93,3,1,3,10,3,0,33,35,1,1,2007q4,GI,1,1,1,1
441062,,4,2007m12,31dec2007,1716.5867,0,44,28,93,3,1,3,10,3,0,33,27,1,1,2008q1,MN,1,1,1,1
441062,45,5,2008m3,31mar2008,1832.6385,0,44,31,93,3,1,3,10,3,0,33,35,1,1,2008q2,MN,1,1,1,1
441063,,1,2007m4,02apr2007,1812.8582,1,45,288,93,3,1,3,10,3,0,42,45,1,1,2007q2,FZ,1,1,1,1
441063,,2,2007m7,02jul2007,1843.1929,1,46,288,93,3,1,3,10,3,0,42,45,1,1,2007q3,FZ,1,1,1,1
441063,,3,2007m10,01oct2007,1878.2606,1,46,288,93,3,1,3,10,3,0,42,45,1,1,2007q4,FZ,1,1,1,1
441063,,4,2007m12,31dec2007,1896.9225,1,46,300,93,3,1,3,10,3,0,42,27,1,1,2008q1,FZ,1,1,1,1
441063,,5,2008m3,31mar2008,1909.6777,1,46,300,93,3,1,3,10,3,0,42,45,1,1,2008q2,FZ,1,1,1,1
441067,,1,2007m4,02apr2007,2950.3499,1,47,252,93,3,3,2,10,3,0,22,60,6,1,2007q2,BE,1,1,1,1
441067,,2,2007m7,02jul2007,2969.0823,1,47,252,93,3,3,2,10,3,0,22,50,6,1,2007q3,BE,1,1,1,1
441067,,3,2007m10,01oct2007,3001.9097,1,48,252,93,3,3,2,10,3,0,22,50,6,1,2007q4,BE,1,1,1,1
441067,,5,2008m3,31mar2008,3056.3955,1,48,264,93,3,3,2,10,3,0,22,50,6,1,2008q2,JZ,1,1,1,1
441182,50,1,2007m9,17sep2007,2495.0703,1,26,32,14,2,3,3,10,2,0,21,45,1,1,2007q3,MN,1,1,1,0
441182,,2,2007m12,17dec2007,2508.5637,1,27,35,14,2,3,3,10,2,0,21,45,1,1,2007q4,MN,1,1,1,0
441182,,3,2008m3,17mar2008,2522.9629,1,27,38,14,2,1,3,10,2,0,21,43,1,1,2008q1,JZ,1,1,1,0
441182,,4,2008m6,16jun2008,2537.8113,1,27,41,14,2,3,3,10,2,0,21,40,1,1,2008q2,JZ,1,1,1,0
441187,,1,2007m9,17sep2007,1660.3578,0,53,408,14,3,1,3,10,3,0,42,45,1,1,2007q3,KZ,1,1,1,0
441187,,2,2007m12,17dec2007,1666.583,0,53,408,14,3,1,3,10,3,0,42,45,1,1,2007q4,KZ,1,1,1,0
441187,,3,2008m3,17mar2008,1671.6772,0,54,420,14,3,1,3,10,3,0,42,41.5,1,1,2008q1,KZ,1,1,1,0
441187,,4,2008m6,16jun2008,1679.0051,0,54,420,14,3,1,3,10,3,0,42,41.5,1,1,2008q2,KZ,1,1,1,0
441187,,5,2008m9,15sep2008,1686.7596,0,54,420,14,3,1,3,10,3,0,42,43,1,1,2008q3,KZ,1,1,1,0
441187,,6,2008m12,15dec2008,1697.7212,0,54,420,14,3,1,3,10,3,0,42,50,1,1,2008q4,KZ,1,1,1,0
441214,55,1,2007m9,17sep2007,3503.9832,1,43,64,14,2,3,2,10,2,0,21,65,1,1,2007q3,BE,1,1,1,0
441214,45,2,2007m12,17dec2007,3520.124,1,44,67,14,2,3,2,10,2,0,21,52,1,1,2007q4,BE,1,1,1,0
441214,,3,2008m3,17mar2008,3555.4275,1,44,70,14,2,3,2,10,2,0,21,65,1,1,2008q1,BE,1,1,1,0
441214,50,4,2008m6,16jun2008,3550.0073,1,44,73,14,2,3,2,10,2,0,21,65,1,1,2008q2,BE,1,1,1,0
441214,50,5,2008m9,15sep2008,3531.8604,1,44,76,14,2,3,2,10,2,0,21,70,1,1,2008q3,BE,1,1,1,0
441214,50,6,2008m12,15dec2008,3821.1909,1,45,79,14,2,3,2,10,2,0,21,65,1,1,2008q4,BE,1,1,1,0
441215,,1,2007m9,17sep2007,1328.9669,1,21,12,14,3,1,3,10,3,0,32,39,1,1,2007q3,MN,1,1,1,0
441215,,2,2007m12,17dec2007,,1,21,15,14,3,1,3,10,3,0,32,39,1,1,2007q4,MN,1,1,1,0
441215,,3,2008m3,17mar2008,1352.0184,1,22,18,14,3,1,3,10,3,0,32,39,1,1,2008q1,MN,1,1,1,0
441215,,4,2008m6,16jun2008,1879.4139,1,22,21,14,3,1,3,10,3,0,32,39,1,1,2008q2,MN,1,1,1,0
441215,,5,2008m9,15sep2008,1804.6116,1,22,24,14,3,1,3,10,3,0,32,39,1,1,2008q3,MN,1,1,1,0
441215,,6,2008m12,15dec2008,1734.4822,1,22,27,14,3,1,3,10,3,0,32,0,1,1,2008q4,MN,1,1,1,0
441216,,4,2008m3,31mar2008,1434.8389,0,34,40,94,3,1,1,10,1,0,42,41.5,4,4,2008q2,LZ,1,1,1,0
441216,,5,2008m6,30jun2008,1559.5063,0,35,43,94,3,1,1,10,1,0,42,40,4,4,2008q3,LZ,1,1,1,0
441335,,1,2007m1,29jan2007,1284.4088,0,43,10,14,2,3,3,10,1,0,43,60,1,1,2007q1,RU,1,1,1,0
441335,40,3,2008m1,28jan2008,1545.7499,0,44,22,14,2,3,3,10,1,0,43,70,1,1,2008q1,RU,1,1,1,0
441335,40,4,2008m4,28apr2008,1526.8943,0,44,25,14,2,3,3,10,1,0,43,60,1,1,2008q2,RU,1,1,1,0
441340,,1,2007m4,30apr2007,1516.6406,1,32,120,14,3,1,3,10,3,0,52,32,1,1,2007q2,FZ,1,1,1,0
441340,,2,2007m7,30jul2007,1543.1444,1,32,120,14,3,1,3,10,3,0,52,35,1,1,2007q3,FZ,1,1,1,0
441340,,3,2007m10,29oct2007,1563.6298,1,32,120,14,3,1,3,10,3,0,52,39,1,1,2007q4,FZ,1,1,1,0
441340,,4,2008m1,28jan2008,1579.225,1,33,132,14,3,1,3,10,3,0,52,39,1,1,2008q1,FZ,1,1,1,0
441341,,4,2008m1,28jan2008,,0,32,28,14,3,1,3,10,1,0,21,35,1,1,2008q1,FZ,1,1,1,0
441342,,1,2007m1,29jan2007,1428.8956,1,30,11,14,3,1,3,10,3,0,52,40,1,1,2007q1,FZ,1,1,1,1
441342,,2,2007m4,30apr2007,,1,30,14,14,3,1,3,10,3,0,52,24,1,1,2007q2,FZ,1,1,1,1
441342,,3,2007m10,29oct2007,1457.7699,1,31,20,14,3,1,3,10,3,0,52,41,1,1,2007q4,FZ,1,1,1,1
441342,,4,2008m1,28jan2008,1464.9692,1,31,23,14,3,1,3,10,3,0,52,39,1,1,2008q1,FZ,1,1,1,1
441342,,5,2008m4,28apr2008,1471.921,1,31,26,14,3,1,3,10,3,0,52,24,1,1,2008q2,FZ,1,1,1,1
441353,42,1,2007m1,29jan2007,1633.8387,0,46,264,14,3,3,3,10,1,0,52,37,1,1,2007q1,GI,1,1,1,0
441353,43,2,2007m4,30apr2007,1645.8782,0,46,264,14,3,3,3,10,1,0,52,28,1,1,2007q2,GI,1,1,1,0
441353,,4,2007m10,29oct2007,1662.6331,0,47,264,14,3,3,3,10,1,0,52,37,1,1,2007q4,GI,1,1,1,0
441353,,5,2008m1,28jan2008,1668.3373,0,47,276,14,3,3,3,10,1,0,52,37,1,1,2008q1,GI,1,1,1,0
441563,,1,2006m11,13nov2006,2531.6929,0,32,84,38,3,1,3,10,3,0,21,35,1,1,2006q4,BE,1,1,1,1
441563,,2,2007m2,12feb2007,2620.7053,0,32,96,38,3,1,3,10,3,0,21,28,1,1,2007q1,BE,1,1,1,1
441563,,3,2007m5,14may2007,2651.6079,0,32,96,38,3,1,3,10,3,0,21,24,1,1,2007q2,BE,1,1,1,1
441563,,5,2007m11,12nov2007,,0,33,96,38,3,1,3,10,3,0,21,29,1,1,2007q4,BE,1,1,1,1
441563,,6,2008m2,11feb2008,2628.0679,0,33,108,38,3,1,3,10,3,0,21,40,1,1,2008q1,BE,1,1,1,1
441565,,1,2006m11,13nov2006,2409.418,0,33,31,38,3,1,3,10,3,0,21,45,1,9,2006q4,MN,1,1,1,1
441565,50,2,2007m2,12feb2007,2423.3987,0,33,34,38,3,1,3,10,3,0,21,45,1,9,2007q1,MN,1,1,1,1
441565,,5,2007m11,12nov2007,2377.7673,0,34,43,38,3,1,3,10,3,0,21,45,1,9,2007q4,MN,1,1,1,1
441565,,6,2008m2,11feb2008,2361.241,0,34,46,38,3,1,3,10,3,0,21,45,1,9,2008q1,MN,1,1,1,1
441566,55,1,2006m11,13nov2006,1929.5702,1,32,31,38,3,3,2,10,2,0,31,60,1,1,2006q4,MN,1,1,1,1
441566,60,2,2007m2,12feb2007,1925.2655,1,33,34,38,3,3,2,10,2,0,31,40,1,1,2007q1,MN,1,1,1,1
441566,55,3,2007m5,14may2007,,1,33,2,38,2,1,1,10,1,0,31,37,1,1,2007q2,MN,1,1,1,1
441566,,5,2007m11,12nov2007,2010.7137,1,33,8,38,2,1,1,10,1,0,31,45,1,1,2007q4,MN,1,1,1,1
441566,50,6,2008m2,11feb2008,1595.1071,1,34,11,38,2,1,1,10,1,0,31,45,1,1,2008q1,JZ,1,1,1,1
441572,,1,2006m11,13nov2006,1828.5586,1,32,72,38,3,1,3,10,1,0,32,40,4,4,2006q4,KZ,2,1,1,0
441572,,3,2007m5,14may2007,1845.4211,1,33,84,38,3,1,3,10,1,0,32,14,4,4,2007q2,KZ,2,1,1,0
441572,,4,2007m8,13aug2007,1853.2722,1,33,84,38,3,1,3,10,1,0,32,31,4,4,2007q3,KZ,2,1,1,0
441572,,5,2007m11,12nov2007,1850.2255,1,33,84,38,3,1,3,10,1,0,32,39,4,4,2007q4,KZ,2,1,1,0
441572,,6,2008m2,11feb2008,1839.0618,1,33,96,38,3,1,3,10,1,0,32,35,4,4,2008q1,KZ,2,1,1,0
441938,39,1,2006m11,13nov2006,1929.5702,1,32,108,38,3,1,3,10,1,0,32,28,1,1,2006q4,KZ,1,1,1,1
441938,39,2,2007m2,12feb2007,1925.2655,1,32,120,38,3,1,3,10,1,0,32,37,1,1,2007q1,KZ,1,1,1,1
441938,39,3,2007m5,14may2007,1927.4694,1,32,120,38,3,1,3,10,1,0,32,20,1,1,2007q2,KZ,1,1,1,1
441938,,5,2007m11,12nov2007,1914.2799,1,33,120,38,3,1,3,10,1,0,32,36,1,1,2007q4,KZ,1,1,1,1
441985,,1,2006m11,13nov2006,1729.9926,1,37,72,38,3,3,3,10,2,0,52,36,1,1,2006q4,BE,1,1,1,1
441985,,3,2007m5,14may2007,1769.3644,1,38,84,38,3,3,3,10,2,0,52,21,1,1,2007q2,BE,1,1,1,1
441985,,5,2007m11,12nov2007,1820.0049,1,38,84,38,3,3,3,10,2,0,52,35,1,1,2007q4,BE,1,1,1,1
441986,,3,2007m5,14may2007,1550.7196,0,35,20,38,2,3,3,10,1,0,42,40,1,1,2007q2,GI,1,1,1,1
441986,,5,2007m11,12nov2007,1344.678,0,35,26,38,2,3,3,10,1,0,42,40,1,1,2007q4,GI,1,1,1,1
441986,,6,2008m2,11feb2008,1339.8835,0,36,29,38,2,3,3,10,1,0,42,42,1,1,2008q1,GI,1,1,1,1
442003,40,1,2007m1,08jan2007,1834.0721,1,34,84,59,3,1,3,10,3,0,31,35,1,1,2007q1,RU,1,1,1,0
442003,39,2,2007m4,09apr2007,1842.0189,1,34,84,59,3,1,3,10,3,0,31,35,1,1,2007q2,RU,1,1,1,0
442003,,3,2007m7,09jul2007,1851.6556,1,34,84,59,3,1,3,10,3,0,31,35,1,1,2007q3,RU,1,1,1,0
442003,40,4,2007m10,08oct2007,2357.5007,1,35,84,59,3,1,3,10,3,0,31,35,1,1,2007q4,RU,1,1,1,0
442003,,5,2008m1,07jan2008,2323.3953,1,35,96,59,3,1,3,10,3,0,31,40,1,1,2008q1,RU,1,1,1,0
442003,40,6,2008m4,07apr2008,2324.2771,1,35,96,59,3,1,3,10,3,0,31,35,1,1,2008q2,RU,1,1,1,0
442012,,1,2007m3,05mar2007,2016.0087,0,39,180,93,3,1,3,11,3,0,32,35,6,6,2007q1,RU,3,1,1,0
442012,,2,2007m6,04jun2007,2000.4868,0,40,180,93,3,1,3,11,3,0,32,35,6,6,2007q2,RU,3,1,1,0
442012,,3,2007m9,03sep2007,1987.8531,0,40,180,93,3,1,3,11,3,0,32,35,6,6,2007q3,RU,3,1,1,0
442012,,4,2007m12,03dec2007,1991.3304,0,40,180,93,3,1,3,11,3,0,32,35,6,6,2007q4,RU,3,1,1,0
442012,,5,2008m3,03mar2008,2008.115,0,40,192,93,3,1,3,11,3,0,32,35,6,6,2008q1,JZ,3,1,1,0
442012,,6,2008m6,02jun2008,2016.8773,0,41,192,93,3,1,3,11,3,0,32,35,6,6,2008q2,JZ,3,1,1,0
442013,,3,2007m9,03sep2007,1443.1895,1,28,2,93,1,1,3,10,1,0,52,35,1,1,2007q3,GI,1,1,1,0
442013,,4,2007m12,03dec2007,1473.7367,1,28,5,93,1,1,3,10,1,0,52,16,1,1,2007q4,GI,1,1,1,0
442013,40,5,2008m3,03mar2008,1463.877,1,29,8,93,1,1,3,10,1,0,52,36,1,1,2008q1,GI,1,1,1,0
442013,40,6,2008m6,02jun2008,1600.1627,1,29,11,93,1,1,3,10,1,0,52,36,1,1,2008q2,GI,1,1,1,0
442019,,1,2007m3,05mar2007,1944.9121,1,48,300,93,1,3,3,10,1,0,71,35,1,1,2007q1,GI,1,1,1,1
442019,,2,2007m6,04jun2007,1974.3726,1,48,300,93,1,3,3,10,1,0,71,35,1,1,2007q2,GI,1,1,1,1
442019,,3,2007m9,03sep2007,2003.411,1,49,300,93,1,3,3,10,1,0,71,35,1,1,2007q3,GI,1,1,1,1
442019,,4,2007m12,03dec2007,2027.302,1,49,300,93,1,3,3,10,1,0,71,35,1,1,2007q4,GI,1,1,1,1
442019,,5,2008m3,03mar2008,2042.2332,1,49,312,93,1,3,3,10,1,0,71,35,1,1,2008q1,GI,1,1,1,1
442020,,1,2007m3,05mar2007,1642.0865,0,45,144,93,1,1,3,10,1,0,51,35,1,1,2007q1,GI,1,1,1,1
442020,,2,2007m6,04jun2007,1646.3215,0,45,144,93,1,1,3,10,1,0,51,35,1,1,2007q2,GI,1,1,1,1
442020,,3,2007m9,03sep2007,1653.2268,0,46,144,93,1,1,3,10,1,0,51,35,1,1,2007q3,GI,1,1,1,1
